comune,provincia,type,min_per_m2_cents,max_per_m2_cents,period,basis,zones_used
S.MARIA DELLA VERSA,PV,villa,78000,88000,2025S2,zone_median,1
SANT`ANGELO LOMELLINA,PV,apartment,73000,78000,2025S2,zone_median,1
SANT`ANGELO LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
SANT`ANGELO LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
SAN ZENONE AL PO,PV,apartment,79000,93000,2025S2,zone_median,1
SAN ZENONE AL PO,PV,house,77000,87000,2025S2,zone_median,1
SAN ZENONE AL PO,PV,villa,77000,87000,2025S2,zone_median,1
SARTIRANA LOMELLINA,PV,apartment,78000,88000,2025S2,zone_median,1
SARTIRANA LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
SARTIRANA LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
SCALDASOLE,PV,apartment,78000,95000,2025S2,zone_median,1
SCALDASOLE,PV,house,76000,86000,2025S2,zone_median,1
SCALDASOLE,PV,villa,76000,86000,2025S2,zone_median,1
SEMIANA,PV,apartment,78000,88000,2025S2,zone_median,1
SEMIANA,PV,house,76000,86000,2025S2,zone_median,1
SEMIANA,PV,villa,76000,86000,2025S2,zone_median,1
SILVANO PIETRA,PV,apartment,73000,77000,2025S2,zone_median,1
SILVANO PIETRA,PV,house,77000,87000,2025S2,zone_median,1
SILVANO PIETRA,PV,villa,77000,87000,2025S2,zone_median,1
SOMMO,PV,apartment,88000,95000,2025S2,zone_median,1
SOMMO,PV,house,79000,89000,2025S2,zone_median,1
SOMMO,PV,commercial,75000,89000,2025S2,zone_median,1
SOMMO,PV,villa,79000,89000,2025S2,zone_median,1
SPESSA,PV,apartment,79000,93000,2025S2,zone_median,1
SPESSA,PV,house,77000,87000,2025S2,zone_median,1
SPESSA,PV,villa,77000,87000,2025S2,zone_median,1
STRADELLA,PV,apartment,86000,110000,2025S2,zone_median,1
STRADELLA,PV,house,80000,90000,2025S2,zone_median,1
STRADELLA,PV,commercial,150000,210000,2025S2,zone_median,1
STRADELLA,PV,villa,80000,90000,2025S2,zone_median,1
TORRAZZA COSTE,PV,apartment,77000,91000,2025S2,zone_median,1
TORRAZZA COSTE,PV,house,77000,87000,2025S2,zone_median,1
TORRAZZA COSTE,PV,villa,77000,87000,2025S2,zone_median,1
TORRE B CASTELLARO,PV,apartment,73000,88000,2025S2,zone_median,1
TORRE B CASTELLARO,PV,house,76000,86000,2025S2,zone_median,1
TORRE B CASTELLARO,PV,commercial,73000,87000,2025S2,zone_median,1
TORRE B CASTELLARO,PV,villa,76000,86000,2025S2,zone_median,1
TORRE D`ARESE,PV,apartment,79000,93000,2025S2,zone_median,1
TORRE D`ARESE,PV,house,77000,87000,2025S2,zone_median,1
TORRE D`ARESE,PV,villa,77000,87000,2025S2,zone_median,1
TORRE DEI NEGRI,PV,apartment,79000,96000,2025S2,zone_median,1
TORRE DEI NEGRI,PV,house,77000,87000,2025S2,zone_median,1
TORRE DEI NEGRI,PV,villa,77000,87000,2025S2,zone_median,1
TORRE D`ISOLA,PV,apartment,97000,110000,2025S2,zone_median,3
TORRE D`ISOLA,PV,house,97000,110000,2025S2,zone_median,4
TORRE D`ISOLA,PV,villa,97000,110000,2025S2,zone_median,4
TORREVECCHIA PIA,PV,apartment,75000,98000,2025S2,zone_median,3
TORREVECCHIA PIA,PV,house,98000,120000,2025S2,zone_median,3
TORREVECCHIA PIA,PV,commercial,89000,110000,2025S2,zone_median,1
TORREVECCHIA PIA,PV,villa,98000,120000,2025S2,zone_median,3
TORRICELLA VERZATE,PV,apartment,74000,89000,2025S2,zone_median,2
TORRICELLA VERZATE,PV,house,77000,87000,2025S2,zone_median,1
TORRICELLA VERZATE,PV,villa,77000,87000,2025S2,zone_median,1
TRIVOLZIO,PV,apartment,89000,98000,2025S2,zone_median,1
TRIVOLZIO,PV,house,77000,87000,2025S2,zone_median,1
TRIVOLZIO,PV,commercial,87000,110000,2025S2,zone_median,1
TRIVOLZIO,PV,villa,77000,87000,2025S2,zone_median,1
TROMELLO,PV,apartment,78000,88000,2025S2,zone_median,1
TROMELLO,PV,house,76000,86000,2025S2,zone_median,1
TROMELLO,PV,commercial,79000,110000,2025S2,zone_median,1
TROMELLO,PV,villa,76000,86000,2025S2,zone_median,1
TROVO,PV,apartment,89000,98000,2025S2,zone_median,1
TROVO,PV,house,77000,87000,2025S2,zone_median,1
TROVO,PV,villa,77000,87000,2025S2,zone_median,1
VAL DI NIZZA,PV,apartment,73000,89000,2025S2,zone_median,2
VAL DI NIZZA,PV,house,77000,87000,2025S2,zone_median,1
VAL DI NIZZA,PV,villa,77000,87000,2025S2,zone_median,1
VALEGGIO,PV,apartment,73000,78000,2025S2,zone_median,1
VALEGGIO,PV,house,76000,86000,2025S2,zone_median,1
VALEGGIO,PV,villa,76000,86000,2025S2,zone_median,1
VALLE LOMELLINA,PV,apartment,78000,92000,2025S2,zone_median,1
VALLE LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
VALLE LOMELLINA,PV,commercial,69000,83000,2025S2,zone_median,1
VALLE LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
VALLE SALIMBENE,PV,apartment,86000,94500,2025S2,zone_median,2
VALLE SALIMBENE,PV,house,77000,87000,2025S2,zone_median,1
VALLE SALIMBENE,PV,villa,77000,87000,2025S2,zone_median,1
VARZI,PV,apartment,100000,120000,2025S2,zone_median,1
VARZI,PV,house,78000,88000,2025S2,zone_median,1
VARZI,PV,commercial,110000,130000,2025S2,zone_median,1
VARZI,PV,villa,78000,88000,2025S2,zone_median,1
VELEZZO LOMELLINA,PV,apartment,78000,88000,2025S2,zone_median,1
VELEZZO LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
VELEZZO LOMELLINA,PV,commercial,61000,83000,2025S2,zone_median,1
VELEZZO LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
VELLEZZO BELLINI,PV,apartment,96000,110000,2025S2,zone_median,1
VELLEZZO BELLINI,PV,house,77000,87000,2025S2,zone_median,1
VELLEZZO BELLINI,PV,commercial,110000,130000,2025S2,zone_median,1
VELLEZZO BELLINI,PV,villa,77000,87000,2025S2,zone_median,1
VERRETTO,PV,apartment,75000,82000,2025S2,zone_median,1
VERRETTO,PV,house,77000,87000,2025S2,zone_median,1
VERRETTO,PV,villa,77000,87000,2025S2,zone_median,1
VERRUA PO,PV,apartment,77000,91000,2025S2,zone_median,1
VERRUA PO,PV,house,77000,87000,2025S2,zone_median,1
VERRUA PO,PV,villa,77000,87000,2025S2,zone_median,1
VIDIGULFO,PV,apartment,110000,140000,2025S2,zone_median,1
VIDIGULFO,PV,house,79000,89000,2025S2,zone_median,1
VIDIGULFO,PV,commercial,110000,130000,2025S2,zone_median,1
VIDIGULFO,PV,villa,79000,89000,2025S2,zone_median,1
VIGEVANO,PV,apartment,91000,115000,2025S2,zone_median,3
VIGEVANO,PV,house,77000,92000,2025S2,zone_median,3
VIGEVANO,PV,commercial,50000,70000,2025S2,zone_median,3
VIGEVANO,PV,villa,77000,92000,2025S2,zone_median,3
VILLABISCOSSI,PV,apartment,78000,88000,2025S2,zone_median,1
VILLABISCOSSI,PV,house,76000,86000,2025S2,zone_median,1
VILLABISCOSSI,PV,villa,76000,86000,2025S2,zone_median,1
VILLANOVA D`ARDENGHI,PV,apartment,84000,93000,2025S2,zone_median,1
VILLANOVA D`ARDENGHI,PV,house,77000,87000,2025S2,zone_median,1
VILLANOVA D`ARDENGHI,PV,commercial,74000,87000,2025S2,zone_median,1
VILLANOVA D`ARDENGHI,PV,villa,77000,87000,2025S2,zone_median,1
VILLANTERIO,PV,apartment,98000,110000,2025S2,zone_median,1
VILLANTERIO,PV,house,77000,87000,2025S2,zone_median,1
VILLANTERIO,PV,commercial,110000,130000,2025S2,zone_median,1
VILLANTERIO,PV,villa,77000,87000,2025S2,zone_median,1
VISTARINO,PV,apartment,84000,93000,2025S2,zone_median,1
VISTARINO,PV,house,77000,87000,2025S2,zone_median,1
VISTARINO,PV,commercial,76000,87000,2025S2,zone_median,1
VISTARINO,PV,villa,77000,87000,2025S2,zone_median,1
VOGHERA,PV,apartment,75000,100000,2025S2,zone_median,3
VOGHERA,PV,house,96500,109000,2025S2,zone_median,2
VOGHERA,PV,commercial,110000,120000,2025S2,zone_median,3
VOGHERA,PV,villa,96500,109000,2025S2,zone_median,2
VOLPARA,PV,apartment,75000,82000,2025S2,zone_median,1
VOLPARA,PV,house,77000,87000,2025S2,zone_median,1
VOLPARA,PV,villa,77000,87000,2025S2,zone_median,1
ZAVATTARELLO,PV,apartment,76000,83000,2025S2,zone_median,1
ZAVATTARELLO,PV,house,78000,88000,2025S2,zone_median,1
ZAVATTARELLO,PV,villa,78000,88000,2025S2,zone_median,1
ZECCONE,PV,apartment,110000,130000,2025S2,zone_median,1
ZECCONE,PV,house,77000,87000,2025S2,zone_median,1
ZECCONE,PV,commercial,110000,130000,2025S2,zone_median,1
ZECCONE,PV,villa,77000,87000,2025S2,zone_median,1
ZEME,PV,apartment,78000,88000,2025S2,zone_median,1
ZEME,PV,house,76000,86000,2025S2,zone_median,1
ZEME,PV,villa,76000,86000,2025S2,zone_median,1
ZENEVREDO,PV,apartment,87000,94000,2025S2,zone_median,1
ZENEVREDO,PV,house,77000,87000,2025S2,zone_median,1
ZENEVREDO,PV,villa,77000,87000,2025S2,zone_median,1
ZERBO,PV,apartment,79000,93000,2025S2,zone_median,1
ZERBO,PV,house,77000,87000,2025S2,zone_median,1
ZERBO,PV,villa,77000,87000,2025S2,zone_median,1
ZERBOLO,PV,apartment,79000,110000,2025S2,zone_median,1
ZERBOLO,PV,house,77000,87000,2025S2,zone_median,1
ZERBOLO,PV,commercial,79000,98000,2025S2,zone_median,1
ZERBOLO,PV,villa,77000,87000,2025S2,zone_median,1
ZINASCO,PV,apartment,79000,86000,2025S2,zone_median,2
ZINASCO,PV,house,78000,91500,2025S2,zone_median,2
ZINASCO,PV,commercial,74000,87000,2025S2,zone_median,1
ZINASCO,PV,villa,78000,91500,2025S2,zone_median,2
SONDRIO,SO,apartment,115000,140000,2025S2,zone_median,9
SONDRIO,SO,house,130000,160000,2025S2,zone_median,7
SONDRIO,SO,villa,130000,160000,2025S2,zone_median,7
SONDRIO,SO,commercial,110000,140000,2025S2,zone_median,5
ALBAREDO PER SAN MARCO,SO,apartment,85000,100000,2025S2,zone_median,1
ALBAREDO PER SAN MARCO,SO,house,35000,50000,2025S2,zone_median,1
ALBOSAGGIA,SO,apartment,105000,130000,2025S2,zone_median,2
ALBOSAGGIA,SO,house,115000,135000,2025S2,zone_median,1
ALBOSAGGIA,SO,villa,115000,135000,2025S2,zone_median,1
ALBOSAGGIA,SO,commercial,90000,110000,2025S2,zone_median,1
ANDALO VALTELLINO,SO,apartment,85000,105000,2025S2,zone_median,1
ANDALO VALTELLINO,SO,house,90000,110000,2025S2,zone_median,1
ANDALO VALTELLINO,SO,villa,90000,110000,2025S2,zone_median,1
ANDALO VALTELLINO,SO,commercial,85000,110000,2025S2,zone_median,1
APRICA,SO,apartment,185000,227500,2025S2,zone_median,2
APRICA,SO,house,192500,235000,2025S2,zone_median,2
APRICA,SO,villa,192500,235000,2025S2,zone_median,2
APRICA,SO,commercial,150000,205000,2025S2,zone_median,2
ARDENNO,SO,apartment,90000,110000,2025S2,zone_median,4
ARDENNO,SO,house,102500,125000,2025S2,zone_median,2
ARDENNO,SO,villa,102500,125000,2025S2,zone_median,2
ARDENNO,SO,commercial,90000,115000,2025S2,zone_median,2
BEMA,SO,apartment,80000,100000,2025S2,zone_median,2
BEMA,SO,house,35000,45000,2025S2,zone_median,1
BERBENNO DI VALTELLINA,SO,apartment,85000,105000,2025S2,zone_median,5
BERBENNO DI VALTELLINA,SO,house,95000,117500,2025S2,zone_median,2
BERBENNO DI VALTELLINA,SO,villa,95000,117500,2025S2,zone_median,2
BERBENNO DI VALTELLINA,SO,commercial,90000,120000,2025S2,zone_median,1
BIANZONE,SO,apartment,87500,105000,2025S2,zone_median,2
BIANZONE,SO,house,87500,110000,2025S2,zone_median,2
BIANZONE,SO,villa,87500,110000,2025S2,zone_median,2
BIANZONE,SO,commercial,90000,110000,2025S2,zone_median,1
BORMIO,SO,apartment,390000,530000,2025S2,zone_median,3
BORMIO,SO,house,430000,555000,2025S2,zone_median,2
BORMIO,SO,villa,430000,555000,2025S2,zone_median,2
BORMIO,SO,commercial,290000,390000,2025S2,zone_median,2
BUGLIO IN MONTE,SO,apartment,85000,110000,2025S2,zone_median,3
BUGLIO IN MONTE,SO,house,95000,115000,2025S2,zone_median,2
BUGLIO IN MONTE,SO,villa,95000,115000,2025S2,zone_median,2
BUGLIO IN MONTE,SO,commercial,90000,110000,2025S2,zone_median,1
CAIOLO,SO,apartment,70000,95000,2025S2,zone_median,3
CAIOLO,SO,house,80000,100000,2025S2,zone_median,1
CAIOLO,SO,villa,80000,100000,2025S2,zone_median,1
CAIOLO,SO,commercial,80000,110000,2025S2,zone_median,1
CAMPODOLCINO,SO,apartment,165000,210000,2025S2,zone_median,5
CAMPODOLCINO,SO,house,180000,220000,2025S2,zone_median,4
CAMPODOLCINO,SO,villa,180000,220000,2025S2,zone_median,4
CAMPODOLCINO,SO,commercial,175000,227500,2025S2,zone_median,2
CASPOGGIO,SO,apartment,170000,235000,2025S2,zone_median,2
CASPOGGIO,SO,house,175000,240000,2025S2,zone_median,2
CASPOGGIO,SO,villa,175000,240000,2025S2,zone_median,2
CASPOGGIO,SO,commercial,145000,212500,2025S2,zone_median,2
CASTELLO DELL`ACQUA,SO,apartment,90000,100000,2025S2,zone_median,3
CASTELLO DELL`ACQUA,SO,house,87500,105000,2025S2,zone_median,2
CASTELLO DELL`ACQUA,SO,villa,87500,105000,2025S2,zone_median,2
CASTIONE ANDEVENNO,SO,apartment,85000,120000,2025S2,zone_median,3
CASTIONE ANDEVENNO,SO,house,95000,125000,2025S2,zone_median,3
CASTIONE ANDEVENNO,SO,villa,95000,125000,2025S2,zone_median,3
CASTIONE ANDEVENNO,SO,commercial,90000,110000,2025S2,zone_median,1
CEDRASCO,SO,apartment,75000,95000,2025S2,zone_median,2
CEDRASCO,SO,house,35000,50000,2025S2,zone_median,1
CEDRASCO,SO,commercial,80000,100000,2025S2,zone_median,1
CERCINO,SO,apartment,80000,105000,2025S2,zone_median,3
CERCINO,SO,house,90000,112500,2025S2,zone_median,2
CERCINO,SO,villa,90000,112500,2025S2,zone_median,2
CERCINO,SO,commercial,75000,110000,2025S2,zone_median,1
CHIAVENNA,SO,apartment,155000,175000,2025S2,zone_median,3
CHIAVENNA,SO,house,160000,180000,2025S2,zone_median,3
CHIAVENNA,SO,villa,160000,180000,2025S2,zone_median,3
CHIAVENNA,SO,commercial,110000,150000,2025S2,zone_median,3
CHIESA IN VALMALENCO,SO,apartment,167500,207500,2025S2,zone_median,4
CHIESA IN VALMALENCO,SO,house,180000,227500,2025S2,zone_median,2
CHIESA IN VALMALENCO,SO,villa,180000,227500,2025S2,zone_median,2
CHIESA IN VALMALENCO,SO,commercial,180000,240000,2025S2,zone_median,1
CHIURO,SO,apartment,92500,117500,2025S2,zone_median,4
CHIURO,SO,house,92500,115000,2025S2,zone_median,2
CHIURO,SO,commercial,87500,120000,2025S2,zone_median,2
CHIURO,SO,villa,92500,115000,2025S2,zone_median,2
CINO,SO,apartment,80000,100000,2025S2,zone_median,1
CINO,SO,house,85000,105000,2025S2,zone_median,1
CINO,SO,villa,85000,105000,2025S2,zone_median,1
CIVO,SO,apartment,80000,105000,2025S2,zone_median,4
CIVO,SO,house,85000,115000,2025S2,zone_median,3
CIVO,SO,villa,85000,115000,2025S2,zone_median,3
COLORINA,SO,apartment,70000,90000,2025S2,zone_median,3
COLORINA,SO,house,90000,105000,2025S2,zone_median,1
COLORINA,SO,villa,90000,105000,2025S2,zone_median,1
COLORINA,SO,commercial,75000,105000,2025S2,zone_median,1
COSIO VALTELLINO,SO,apartment,87500,110000,2025S2,zone_median,4
COSIO VALTELLINO,SO,house,95000,115000,2025S2,zone_median,4
COSIO VALTELLINO,SO,villa,95000,115000,2025S2,zone_median,4
COSIO VALTELLINO,SO,commercial,92500,117500,2025S2,zone_median,2
DAZIO,SO,apartment,105000,120000,2025S2,zone_median,1
DAZIO,SO,house,100000,125000,2025S2,zone_median,1
DAZIO,SO,villa,100000,125000,2025S2,zone_median,1
DELEBIO,SO,apartment,90000,110000,2025S2,zone_median,3
DELEBIO,SO,house,102500,125000,2025S2,zone_median,2
DELEBIO,SO,villa,102500,125000,2025S2,zone_median,2
DELEBIO,SO,commercial,100000,120000,2025S2,zone_median,1
DUBINO,SO,apartment,105000,127500,2025S2,zone_median,4
DUBINO,SO,house,117500,145000,2025S2,zone_median,2
DUBINO,SO,villa,117500,145000,2025S2,zone_median,2
DUBINO,SO,commercial,90000,115000,2025S2,zone_median,2
FAEDO VALTELLINO,SO,apartment,80000,100000,2025S2,zone_median,3
FAEDO VALTELLINO,SO,house,85000,100000,2025S2,zone_median,3
FAEDO VALTELLINO,SO,villa,85000,100000,2025S2,zone_median,3
FORCOLA,SO,apartment,75000,97500,2025S2,zone_median,4
FORCOLA,SO,house,77500,105000,2025S2,zone_median,2
FORCOLA,SO,villa,77500,105000,2025S2,zone_median,2
FUSINE,SO,apartment,80000,100000,2025S2,zone_median,2
FUSINE,SO,house,35000,45000,2025S2,zone_median,1
GEROLA ALTA,SO,apartment,80000,110000,2025S2,zone_median,3
GEROLA ALTA,SO,house,95000,120000,2025S2,zone_median,1
GEROLA ALTA,SO,villa,95000,120000,2025S2,zone_median,1
GORDONA,SO,apartment,75000,95000,2025S2,zone_median,4
GORDONA,SO,house,85000,102500,2025S2,zone_median,2
GORDONA,SO,villa,85000,102500,2025S2,zone_median,2
GORDONA,SO,commercial,80000,110000,2025S2,zone_median,1
GROSIO,SO,apartment,95000,112500,2025S2,zone_median,2
GROSIO,SO,house,97500,120000,2025S2,zone_median,2
GROSIO,SO,villa,97500,120000,2025S2,zone_median,2
GROSIO,SO,commercial,95000,120000,2025S2,zone_median,1
GROSOTTO,SO,apartment,87500,112500,2025S2,zone_median,2
GROSOTTO,SO,house,90000,120000,2025S2,zone_median,1
GROSOTTO,SO,villa,90000,120000,2025S2,zone_median,1
GROSOTTO,SO,commercial,90000,110000,2025S2,zone_median,1
MADESIMO,SO,apartment,200000,270000,2025S2,zone_median,3
MADESIMO,SO,house,380000,470000,2025S2,zone_median,1
MADESIMO,SO,villa,380000,470000,2025S2,zone_median,1
MADESIMO,SO,commercial,230000,305000,2025S2,zone_median,2
LANZADA,SO,apartment,145000,175000,2025S2,zone_median,2
LANZADA,SO,house,170000,210000,2025S2,zone_median,1
LANZADA,SO,villa,170000,210000,2025S2,zone_median,1
LANZADA,SO,commercial,120000,160000,2025S2,zone_median,1
LIVIGNO,SO,apartment,610000,740000,2025S2,zone_median,5
LIVIGNO,SO,house,645000,775000,2025S2,zone_median,2
LIVIGNO,SO,villa,645000,775000,2025S2,zone_median,2
LIVIGNO,SO,commercial,450000,610000,2025S2,zone_median,4
LOVERO VALTELLINO,SO,apartment,80000,105000,2025S2,zone_median,2
LOVERO VALTELLINO,SO,house,90000,115000,2025S2,zone_median,1
LOVERO VALTELLINO,SO,villa,90000,115000,2025S2,zone_median,1
MANTELLO,SO,apartment,80000,102500,2025S2,zone_median,2
MANTELLO,SO,house,95000,110000,2025S2,zone_median,1
MANTELLO,SO,villa,95000,110000,2025S2,zone_median,1
MANTELLO,SO,commercial,85000,110000,2025S2,zone_median,1
MAZZO DI VALTELLINA,SO,apartment,80000,100000,2025S2,zone_median,3
MAZZO DI VALTELLINA,SO,house,85000,105000,2025S2,zone_median,1
MAZZO DI VALTELLINA,SO,commercial,80000,110000,2025S2,zone_median,1
MAZZO DI VALTELLINA,SO,villa,85000,105000,2025S2,zone_median,1
MELLO,SO,apartment,82500,102500,2025S2,zone_median,4
MELLO,SO,house,87500,107500,2025S2,zone_median,2
MELLO,SO,villa,87500,107500,2025S2,zone_median,2
MELLO,SO,commercial,80000,110000,2025S2,zone_median,1
MESE,SO,apartment,100000,122500,2025S2,zone_median,2
MESE,SO,house,105000,140000,2025S2,zone_median,1
MESE,SO,villa,105000,140000,2025S2,zone_median,1
MESE,SO,commercial,90000,125000,2025S2,zone_median,1
MONTAGNA IN VALTELLINA,SO,apartment,105000,130000,2025S2,zone_median,4
MONTAGNA IN VALTELLINA,SO,house,110000,140000,2025S2,zone_median,3
MONTAGNA IN VALTELLINA,SO,villa,110000,140000,2025S2,zone_median,3
MONTAGNA IN VALTELLINA,SO,commercial,100000,122500,2025S2,zone_median,2
MORBEGNO,SO,apartment,110000,130000,2025S2,zone_median,5
MORBEGNO,SO,house,140000,175000,2025S2,zone_median,3
MORBEGNO,SO,villa,140000,175000,2025S2,zone_median,3
MORBEGNO,SO,commercial,110000,145000,2025S2,zone_median,3
NOVATE MEZZOLA,SO,apartment,95000,120000,2025S2,zone_median,2
NOVATE MEZZOLA,SO,house,97500,125000,2025S2,zone_median,2
NOVATE MEZZOLA,SO,villa,97500,125000,2025S2,zone_median,2
NOVATE MEZZOLA,SO,commercial,85000,115000,2025S2,zone_median,2
PEDESINA,SO,apartment,75000,90000,2025S2,zone_median,1
PEDESINA,SO,house,75000,90000,2025S2,zone_median,1
POGGIRIDENTI,SO,apartment,95000,115000,2025S2,zone_median,4
POGGIRIDENTI,SO,house,107500,125000,2025S2,zone_median,2
POGGIRIDENTI,SO,villa,107500,125000,2025S2,zone_median,2
POGGIRIDENTI,SO,commercial,90000,120000,2025S2,zone_median,2
PIANTEDO,SO,apartment,80000,100000,2025S2,zone_median,3
PIANTEDO,SO,house,92500,112500,2025S2,zone_median,2
PIANTEDO,SO,villa,92500,112500,2025S2,zone_median,2
PIANTEDO,SO,commercial,90000,112500,2025S2,zone_median,2
PIATEDA,SO,apartment,85000,105000,2025S2,zone_median,3
PIATEDA,SO,house,90000,115000,2025S2,zone_median,1
PIATEDA,SO,villa,90000,115000,2025S2,zone_median,1
PIATEDA,SO,commercial,90000,120000,2025S2,zone_median,1
PIURO,SO,apartment,105000,130000,2025S2,zone_median,3
PIURO,SO,house,110000,135000,2025S2,zone_median,2
PIURO,SO,villa,110000,135000,2025S2,zone_median,2
PIURO,SO,commercial,80000,110000,2025S2,zone_median,1
PONTE IN VALTELLINA,SO,apartment,90000,117500,2025S2,zone_median,4
PONTE IN VALTELLINA,SO,house,100000,120000,2025S2,zone_median,1
PONTE IN VALTELLINA,SO,villa,100000,120000,2025S2,zone_median,1
PONTE IN VALTELLINA,SO,commercial,90000,120000,2025S2,zone_median,1
POSTALESIO,SO,apartment,82500,107500,2025S2,zone_median,2
POSTALESIO,SO,house,90000,120000,2025S2,zone_median,1
POSTALESIO,SO,villa,90000,120000,2025S2,zone_median,1
PRATA CAMPORTACCIO,SO,apartment,95000,115000,2025S2,zone_median,4
PRATA CAMPORTACCIO,SO,house,112500,137500,2025S2,zone_median,2
PRATA CAMPORTACCIO,SO,villa,112500,137500,2025S2,zone_median,2
PRATA CAMPORTACCIO,SO,commercial,87500,120000,2025S2,zone_median,2
RASURA,SO,apartment,77500,95000,2025S2,zone_median,2
RASURA,SO,house,40000,60000,2025S2,zone_median,1
ROGOLO,SO,apartment,90000,105000,2025S2,zone_median,2
ROGOLO,SO,house,95000,110000,2025S2,zone_median,1
ROGOLO,SO,villa,95000,110000,2025S2,zone_median,1
ROGOLO,SO,commercial,85000,115000,2025S2,zone_median,1
SAMOLACO,SO,apartment,80000,105000,2025S2,zone_median,5
SAMOLACO,SO,house,30000,40000,2025S2,zone_median,1
SAMOLACO,SO,commercial,80000,110000,2025S2,zone_median,3
SAN GIACOMO FILIPPO,SO,apartment,70000,100000,2025S2,zone_median,3
SAN GIACOMO FILIPPO,SO,house,40000,50000,2025S2,zone_median,4
SAN GIACOMO FILIPPO,SO,commercial,80000,100000,2025S2,zone_median,1
SERNIO,SO,apartment,87500,107500,2025S2,zone_median,2
SERNIO,SO,house,85000,110000,2025S2,zone_median,1
SERNIO,SO,villa,85000,110000,2025S2,zone_median,1
SONDALO,SO,apartment,105000,127500,2025S2,zone_median,4
SONDALO,SO,house,120000,145000,2025S2,zone_median,2
SONDALO,SO,villa,120000,145000,2025S2,zone_median,2
SONDALO,SO,commercial,95000,117500,2025S2,zone_median,2
SPRIANA,SO,apartment,90000,115000,2025S2,zone_median,1
SPRIANA,SO,house,90000,115000,2025S2,zone_median,1
TALAMONA,SO,apartment,95000,120000,2025S2,zone_median,2
TALAMONA,SO,house,102500,122500,2025S2,zone_median,2
TALAMONA,SO,villa,102500,122500,2025S2,zone_median,2
TALAMONA,SO,commercial,87500,117500,2025S2,zone_median,2
TARTANO,SO,apartment,80000,102500,2025S2,zone_median,2
TARTANO,SO,house,40000,52500,2025S2,zone_median,2
TEGLIO,SO,apartment,97500,125000,2025S2,zone_median,4
